corpus_id,source_group,model_name,official_split,runner_status,exit_code,tool_ok,freecad_version,opencascade_version,shape_valid,all_solids_valid,solids,shells,faces,open_shells,all_shells_closed,all_solids_closed,positive_solids,nonpositive_solids,all_solids_positive,brep_signed_volume,bbox_diagonal,failure_stage,elapsed_seconds,expected_sha256,observed_sha256,input_path
F267,Fusion360Gallery,44998_b4e41716_94,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,8,0,True,True,1,0,True,93.98349867171387,24.73261974273739,,0.21227408400045533,49d1c3482523f86b4c55b623ac1f86965a7ff02ea30a4f979e139de0773d4fee,49d1c3482523f86b4c55b623ac1f86965a7ff02ea30a4f979e139de0773d4fee,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44998_b4e41716_94.stp
F268,Fusion360Gallery,44519_90af0df6_7,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,9,0,True,True,1,0,True,755.2499955363791,27.34960016531887,,0.21437966600024083,6e3de4dafe909c37a6443a97e65c05a8a80d490c82061b7baf77178a93f2e2d4,6e3de4dafe909c37a6443a97e65c05a8a80d490c82061b7baf77178a93f2e2d4,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44519_90af0df6_7.stp
F269,Fusion360Gallery,40413_c590b4b4_5,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,14,0,True,True,1,0,True,727.9240604979096,28.39552508486926,,0.22371579199898406,c17e88d2c00e5dc99baf1b3e83cea9849db52552d60d474ba54d4e06cdf0b4f9,c17e88d2c00e5dc99baf1b3e83cea9849db52552d60d474ba54d4e06cdf0b4f9,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/40413_c590b4b4_5.stp
F270,Fusion360Gallery,22686_afe3a61e_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,32,0,True,True,1,0,True,60.7272332787952,20.557070713448084,,0.2761694159999024,b167ddcb85bc19b57315662ba0accc4cd0f365c8fa025deebed63349007161b7,b167ddcb85bc19b57315662ba0accc4cd0f365c8fa025deebed63349007161b7,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/22686_afe3a61e_0.stp
F271,Fusion360Gallery,23031_0d684603_7,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,19,0,True,True,1,0,True,972.7305982834876,31.596631267241417,,0.26237645800028986,3afa9d034c0d4a121f95dd11ab34301324ff5009eda0e2fe16fe9a1b53134d88,3afa9d034c0d4a121f95dd11ab34301324ff5009eda0e2fe16fe9a1b53134d88,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23031_0d684603_7.stp
F272,Fusion360Gallery,30910_38ea5a06_22,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,18,0,True,True,1,0,True,717.7486037602087,30.71658021660367,,0.2644519160003256,42a8d040fccc31eb20ee57deebf92c740d32f35ada888b00ebf008e208b96603,42a8d040fccc31eb20ee57deebf92c740d32f35ada888b00ebf008e208b96603,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/30910_38ea5a06_22.stp
F273,Fusion360Gallery,130273_bea3b1ca_10,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,6,0,True,True,1,0,True,3178.847399521928,29.192649790250975,,0.25281750000067404,7b8e59abaabe2c5af6bd55f1bcd0e06e7650f9cae5097da859f7ba235667dd5d,7b8e59abaabe2c5af6bd55f1bcd0e06e7650f9cae5097da859f7ba235667dd5d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/130273_bea3b1ca_10.stp
F274,Fusion360Gallery,73388_10a40b49_29,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,4,0,True,True,1,0,True,158.80853740309493,28.297742345479517,,0.21007108399862773,8f6d2fd02ab91852bc6e60b669cda393e0859f948d3f9bcbf529aa07683bf131,8f6d2fd02ab91852bc6e60b669cda393e0859f948d3f9bcbf529aa07683bf131,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/73388_10a40b49_29.stp
F275,Fusion360Gallery,116991_1a3aaea3_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,11,0,True,True,1,0,True,85.74613141189167,20.356361052466386,,0.21683220799968694,1a394c100f9515bca39f666569dc4d9330984746c9f441cfe10ea41bf07d6f5b,1a394c100f9515bca39f666569dc4d9330984746c9f441cfe10ea41bf07d6f5b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/116991_1a3aaea3_2.stp
F276,Fusion360Gallery,140329_34b663b2_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,13,0,True,True,1,0,True,529.1013234095421,23.65282175218417,,0.21583166700111178,a00aefbf434843e2935db28a9f5c4a5298ee85542a700d5b83e8fb54631ff0c6,a00aefbf434843e2935db28a9f5c4a5298ee85542a700d5b83e8fb54631ff0c6,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/140329_34b663b2_0.stp
F277,Fusion360Gallery,51913_1fa125b4_14,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,6,0,True,True,1,0,True,2895.3132923601925,33.910468793330196,,0.20865299999968556,0c338835cb0271d3e181c635fd1bfdba2bb6a75625bf329f3c92678160c24518,0c338835cb0271d3e181c635fd1bfdba2bb6a75625bf329f3c92678160c24518,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51913_1fa125b4_14.stp
F278,Fusion360Gallery,110423_d91efa4c_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,10,0,True,True,1,0,True,2353.0684958504826,26.930466018990465,,0.23221224999906553,88a53564385eabed3e06b237d2838bef1fbe2ed452631acc87a5792bcf3b9f0b,88a53564385eabed3e06b237d2838bef1fbe2ed452631acc87a5792bcf3b9f0b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/110423_d91efa4c_0.stp
F279,Fusion360Gallery,125002_7287b175_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,134,0,True,True,1,0,True,292.90864399961066,21.725561007092168,,0.35772650000035355,718d79a9637f3f73ac3caf6357586953b6d7e356ffda236eb65783c38fff0c60,718d79a9637f3f73ac3caf6357586953b6d7e356ffda236eb65783c38fff0c60,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/125002_7287b175_0.stp
F280,Fusion360Gallery,140063_745a3b65_1,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,38,0,True,True,1,0,True,191.80779942206786,28.176079404389238,,0.24817641700064996,c2cd298757a3d921a49530dfbd16319a4be9217b3bc10a1d856ab5068c3251ce,c2cd298757a3d921a49530dfbd16319a4be9217b3bc10a1d856ab5068c3251ce,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/140063_745a3b65_1.stp
F281,Fusion360Gallery,127099_f6719ba3_1,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,14,0,True,True,1,0,True,69.46619265310595,22.565405621530438,,0.22891366699877835,9dd820793908d59deb42c823eb675f0d4ca50243a7ad8d95df11a0f8fb6f2cba,9dd820793908d59deb42c823eb675f0d4ca50243a7ad8d95df11a0f8fb6f2cba,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/127099_f6719ba3_1.stp
F282,Fusion360Gallery,30905_511b96bf_14,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,9,0,True,True,1,0,True,160.253166559874,24.88150963620963,,0.2081500420008524,c145923dd37c48f29fd05f35fecffbbd378d38ae181b376830e3c926420efd32,c145923dd37c48f29fd05f35fecffbbd378d38ae181b376830e3c926420efd32,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/30905_511b96bf_14.stp
F283,Fusion360Gallery,51795_850e53f3_3,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,59,0,True,True,1,0,True,110.82845541010445,21.21224941601187,,0.2529350829991017,c5193a4640440c9d72e519c181b883d357ddd23e555cc1ce797aefbe44d1c180,c5193a4640440c9d72e519c181b883d357ddd23e555cc1ce797aefbe44d1c180,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51795_850e53f3_3.stp
F284,Fusion360Gallery,85197_ab93428f_34,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,69,0,True,True,1,0,True,832.1698036946244,26.54942870061565,,0.2583416249999573,c9c81285f2e777f848c7e9670ebe5db9db26d509b34df8fb3b785f47406d51e7,c9c81285f2e777f848c7e9670ebe5db9db26d509b34df8fb3b785f47406d51e7,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/85197_ab93428f_34.stp
F285,Fusion360Gallery,123094_af46c5e1_7,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,21,0,True,True,1,0,True,1222.0409886133318,27.88550952168663,,0.24290537499837228,056b8ec492d0890109cdf8396cb15a325c98b44f0afcfa00e3c8749f48cc8b95,056b8ec492d0890109cdf8396cb15a325c98b44f0afcfa00e3c8749f48cc8b95,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/123094_af46c5e1_7.stp
F286,Fusion360Gallery,41125_711db4bf_21,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,8,0,True,True,1,0,True,2044.7998263685256,32.49615361854384,,0.21751662499991653,776f2a20fde942cf70a23e6f89995d281fd7cee172c37a752566ac8d16cced4c,776f2a20fde942cf70a23e6f89995d281fd7cee172c37a752566ac8d16cced4c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41125_711db4bf_21.stp
F287,Fusion360Gallery,24936_61e1dc0f_9,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,6,0,True,True,1,0,True,44.801798221954925,23.688569852375558,,0.22318120800082397,ddb0eaefc02d144f1adf08a0692bbb97df1f14f9743f05a11311dce1830f1bcd,ddb0eaefc02d144f1adf08a0692bbb97df1f14f9743f05a11311dce1830f1bcd,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24936_61e1dc0f_9.stp
F288,Fusion360Gallery,53078_b592f2bd_18,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,12,0,True,True,1,0,True,7.955607609870743,30.619887218651588,,0.22155245800058765,04228e0be80bf61f803746fe65af225c43fec3e8b82e36318e6fe0914201379f,04228e0be80bf61f803746fe65af225c43fec3e8b82e36318e6fe0914201379f,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/53078_b592f2bd_18.stp
F289,Fusion360Gallery,54819_28228c3f_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,76,0,True,True,1,0,True,682.7195924554314,32.81565504112692,,0.25800716599951556,27c1270c9c4890020143f3b386bce85c7a1eec9f21cf7bd8fbf6bde77d1dad4b,27c1270c9c4890020143f3b386bce85c7a1eec9f21cf7bd8fbf6bde77d1dad4b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/54819_28228c3f_0.stp
F290,Fusion360Gallery,23258_87a2ba81_5,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,29,0,True,True,1,0,True,1601.1462846325337,30.969279667857386,,0.23750891700001375,fa714b404ab4a92fe138e656ffb1d4143c1761c5914080f61b31a7d57fc74d02,fa714b404ab4a92fe138e656ffb1d4143c1761c5914080f61b31a7d57fc74d02,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23258_87a2ba81_5.stp
F291,Fusion360Gallery,49307_ee6922d7_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,17,0,True,True,1,0,True,5313.433368615619,33.25768600295307,,0.21538525000141817,e0130a5112173ca248ee5ed9b18357db4c60cc488c6efaff9da884e27587d866,e0130a5112173ca248ee5ed9b18357db4c60cc488c6efaff9da884e27587d866,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/49307_ee6922d7_2.stp
F292,Fusion360Gallery,33770_b5473043_11,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,5,0,True,True,1,0,True,15.688929405258476,20.049937655763422,,0.19830208299936203,8cf02ac74d658612680cf8cd7b4ac591fdbcc8d0718a4b54df2da430f213ba0a,8cf02ac74d658612680cf8cd7b4ac591fdbcc8d0718a4b54df2da430f213ba0a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/33770_b5473043_11.stp
F293,Fusion360Gallery,49413_4e7d47f7_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,14,0,True,True,1,0,True,978.5183227538627,28.4084271627433,,0.2092344590000721,19e6d064fe3a2bfdba2371844144c0972f4e9d823799297f118f0bc5860e5317,19e6d064fe3a2bfdba2371844144c0972f4e9d823799297f118f0bc5860e5317,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/49413_4e7d47f7_0.stp
F294,Fusion360Gallery,39468_15fb2e60_45,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,39,0,True,True,1,0,True,649.8554899404378,28.385911998736276,,0.22905766700023378,bd82fdd109c5d92203fa7e20ac30e6dc99b1a896f17ad14fb380a3a292a37f53,bd82fdd109c5d92203fa7e20ac30e6dc99b1a896f17ad14fb380a3a292a37f53,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/39468_15fb2e60_45.stp
F295,Fusion360Gallery,140732_1f417cd0_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,42,0,True,True,1,0,True,146.04409768981236,28.292690825014816,,0.23747520899996744,23b844b4ed7137c1cf249315b2a84cdb5928e80f2463cbaaa5606f4788f1db6d,23b844b4ed7137c1cf249315b2a84cdb5928e80f2463cbaaa5606f4788f1db6d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/140732_1f417cd0_0.stp
F296,Fusion360Gallery,25203_1cc0cb3c_52,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,3,0,True,True,1,0,True,30.787608005179976,20.09776106933307,,0.19952316700073425,00028cd1be35f55da7cd16b409fbb1b783c082fcfd98c05b3dd7d93f42010498,00028cd1be35f55da7cd16b409fbb1b783c082fcfd98c05b3dd7d93f42010498,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/25203_1cc0cb3c_52.stp
F297,Fusion360Gallery,141533_f361f8c3_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,63,0,True,True,1,0,True,328.3380881285056,28.209017643360394,,0.24706191699988267,9dd0e9166857de4a6f1d9bbaea7a4721c099c077ba121ae1d71ed4dcbd6154dc,9dd0e9166857de4a6f1d9bbaea7a4721c099c077ba121ae1d71ed4dcbd6154dc,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/141533_f361f8c3_0.stp
F298,Fusion360Gallery,23054_311abee4_6,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,37,0,True,True,1,0,True,768.3209028028517,24.542372088319034,,0.29552591600076994,478bab8350732717609b878945ca7e166c19ec5e1885c502f0cc599a13f58c58,478bab8350732717609b878945ca7e166c19ec5e1885c502f0cc599a13f58c58,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23054_311abee4_6.stp
F299,Fusion360Gallery,34565_446b7a71_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,8,0,True,True,1,0,True,1050.1140108392212,28.597346880758266,,0.21373770799982594,462be2da0c3368a06d1b6da6f0b3b6f22524cb0721624bd06c9adaa03e783ccc,462be2da0c3368a06d1b6da6f0b3b6f22524cb0721624bd06c9adaa03e783ccc,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34565_446b7a71_0.stp
F300,Fusion360Gallery,26565_634c6f2f_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,3,0,True,True,1,0,True,2792.52680319093,27.487370837451078,,0.2076222499999858,116d1d46b68ee60b4cce24db692dc8fa0c057146457755bf8cd174db00b607ad,116d1d46b68ee60b4cce24db692dc8fa0c057146457755bf8cd174db00b607ad,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/26565_634c6f2f_2.stp
F301,Fusion360Gallery,126255_ca581625_4,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,6,0,True,True,1,0,True,36.23317403945798,20.827843130393667,,0.20612016700033564,c9f68cf66662c4ad5367406c1ae86ef2c4aaed17ff88630bc4681b039341638f,c9f68cf66662c4ad5367406c1ae86ef2c4aaed17ff88630bc4681b039341638f,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/126255_ca581625_4.stp
F302,Fusion360Gallery,140558_461ff76a_3,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,24,0,True,True,1,0,True,166.03067713626538,24.009108649052997,,0.23182187500060536,72c61fb897d82c191a075ea2b93b98a7ddabb4aea7dc18fc33677bbe9f4b7773,72c61fb897d82c191a075ea2b93b98a7ddabb4aea7dc18fc33677bbe9f4b7773,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/140558_461ff76a_3.stp
F303,Fusion360Gallery,79682_b75071d6_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,27,0,True,True,1,0,True,55.47094037592444,20.519530611523404,,0.22909358400102064,bc0c20cdf46945d183610fb3adc77e4ba30ed66863285685d1433c973c03223a,bc0c20cdf46945d183610fb3adc77e4ba30ed66863285685d1433c973c03223a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/79682_b75071d6_0.stp
F304,Fusion360Gallery,33615_7bab1106_1,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,4,0,True,True,1,0,True,83.62244515182567,28.606580108163307,,0.20170937500006403,fdd7a19df67ae619d3feccd681564000a9fab2a230b75ddf3e4790b9c9a71696,fdd7a19df67ae619d3feccd681564000a9fab2a230b75ddf3e4790b9c9a71696,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/33615_7bab1106_1.stp
F305,Fusion360Gallery,45614_bfffa290_12,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,5,0,True,True,1,0,True,264.83464966731424,21.709107863375174,,0.206263541998851,ed33e626a0bb0a06deb52b88a29dd6bccc37f6c02c086d06d8484bc7a5faaf39,ed33e626a0bb0a06deb52b88a29dd6bccc37f6c02c086d06d8484bc7a5faaf39,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/45614_bfffa290_12.stp
F306,Fusion360Gallery,41501_b627682a_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,8,0,True,True,1,0,True,8.201434363853835,20.03636981151241,,0.20276579100027448,f2d0b4a27c9572de67fa47ab31cd634ba7c973ac60e40f3a6b50a515bc33707c,f2d0b4a27c9572de67fa47ab31cd634ba7c973ac60e40f3a6b50a515bc33707c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41501_b627682a_2.stp
F307,Fusion360Gallery,76969_10fcc619_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,32,0,True,True,1,0,True,172.48519447673397,22.081077068318965,,0.32753662499999336,755203425fa2ed87b88b6ff2cf6fb55b75c2150ae035a5bf044a636375fdfcfd,755203425fa2ed87b88b6ff2cf6fb55b75c2150ae035a5bf044a636375fdfcfd,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/76969_10fcc619_0.stp
F308,Fusion360Gallery,21231_eb9826e5_1,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,25,0,True,True,1,0,True,1375.4068847312683,28.773925271158333,,0.22313154099902022,edcc3c580ac0f8f07749c0491ed87a835de6c236bed85bb885fdada09d1bc3ca,edcc3c580ac0f8f07749c0491ed87a835de6c236bed85bb885fdada09d1bc3ca,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21231_eb9826e5_1.stp
F309,Fusion360Gallery,142073_90d8ba01_1,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,6,0,True,True,1,0,True,302.4,23.66854452643846,,0.2005936660007137,d885c1e139a58d55af7f08c30dbd9bd6ae538694668847f1bc49be7771a1a375,d885c1e139a58d55af7f08c30dbd9bd6ae538694668847f1bc49be7771a1a375,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/142073_90d8ba01_1.stp
F310,Fusion360Gallery,43014_63ee254d_3,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,9,0,True,True,1,0,True,0.6030282248374398,20.421978203292152,,0.20220987499851617,0e44334fa1034ccdf5374834970667fab01aa71bb12dc23c4d9dc96969c7e436,0e44334fa1034ccdf5374834970667fab01aa71bb12dc23c4d9dc96969c7e436,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/43014_63ee254d_3.stp
F311,Fusion360Gallery,108773_f9384cff_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,18,0,True,True,1,0,True,121.3745582010442,20.707753205969567,,0.21096924999983457,029f1df2261eb118a936f63d70cdc03c2dd6ca640b3f2af9c035851d473a7823,029f1df2261eb118a936f63d70cdc03c2dd6ca640b3f2af9c035851d473a7823,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/108773_f9384cff_2.stp
F312,Fusion360Gallery,21242_6c2af7c2_19,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,9,0,True,True,1,0,True,1721.2057402086193,27.45849126443533,,0.20304254199982097,82d1242097f4c57ca2d1aca8e4003c6e4d31453c171b5567eb24489e44d22744,82d1242097f4c57ca2d1aca8e4003c6e4d31453c171b5567eb24489e44d22744,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21242_6c2af7c2_19.stp
F313,Fusion360Gallery,24168_a0ede173_210,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,32,0,True,True,1,0,True,306.06156434900447,27.448295231093812,,0.22446445900095569,5124dd1a73404d6214e39757fda8d4c00667049b6a19b6865fabb8560204fe60,5124dd1a73404d6214e39757fda8d4c00667049b6a19b6865fabb8560204fe60,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24168_a0ede173_210.stp
F314,Fusion360Gallery,68956_050d8535_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,23,0,True,True,1,0,True,1007.6796668136137,29.60442619854603,,0.3512002500010567,bfbe75d5e45fa0a103de42d726f9263586584d8b5e1cdf07bf89f162f460737d,bfbe75d5e45fa0a103de42d726f9263586584d8b5e1cdf07bf89f162f460737d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/68956_050d8535_0.stp
F315,Fusion360Gallery,75175_879cdaa5_13,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,3,0,True,True,1,0,True,696.446952188823,22.10598063949457,,0.1993569580008625,c56d0ce5c2a39dc678ece58382f4dd30329af9cb9bce108d763bfa0af934e427,c56d0ce5c2a39dc678ece58382f4dd30329af9cb9bce108d763bfa0af934e427,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/75175_879cdaa5_13.stp
F316,Fusion360Gallery,34103_6635d58e_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,11,0,True,True,1,0,True,443.9984155392044,23.88334568655389,,0.2026697499986767,03cff1b7e30e5346889f58ab56e1467b95168d3039f809ab4c27000d94962d42,03cff1b7e30e5346889f58ab56e1467b95168d3039f809ab4c27000d94962d42,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34103_6635d58e_0.stp
F317,Fusion360Gallery,23132_1847c4ef_2,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,19,0,True,True,1,0,True,196.58076121569846,21.37747470948138,,0.20776029199987534,cefdd0b11ecc7528d98110912a9ec7cdaf6baed5b4d8dde594afe951eed1a6cb,cefdd0b11ecc7528d98110912a9ec7cdaf6baed5b4d8dde594afe951eed1a6cb,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23132_1847c4ef_2.stp
F318,Fusion360Gallery,21395_7d6fda6f_11,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,19,0,True,True,1,0,True,51.73636510315714,21.730469795728617,,0.2132582909998746,93cf18b999a44612003e625bb7f11a0a50ab026ccec440d3f16f4a0f9a08743e,93cf18b999a44612003e625bb7f11a0a50ab026ccec440d3f16f4a0f9a08743e,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21395_7d6fda6f_11.stp
F319,Fusion360Gallery,98102_a76c373d_0,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,13,0,True,True,1,0,True,4.121057674221069,20.02152985425934,,0.2077108749999752,26b90da50494ca627569043d8ada3208f120dfe157f40f9ac8a652ef514101fe,26b90da50494ca627569043d8ada3208f120dfe157f40f9ac8a652ef514101fe,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/98102_a76c373d_0.stp
F320,Fusion360Gallery,52882_4fbf7593_7,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,7,0,True,True,1,0,True,3007.664641151626,33.128988469835605,,0.21893749999981083,97f6e4c6f67fb1ec0f22f7f7a0bd381ed6cef5bfd173dc14feb2e78ce669b220,97f6e4c6f67fb1ec0f22f7f7a0bd381ed6cef5bfd173dc14feb2e78ce669b220,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/52882_4fbf7593_7.stp
F321,Fusion360Gallery,123573_5f5c9584_7,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,8,0,True,True,1,0,True,141.44573927811788,20.433678134781097,,0.20264166699962516,f419cfbbc9d74c4036ca8881ea774d66902ef34a72f887ea78622c4716ed5e90,f419cfbbc9d74c4036ca8881ea774d66902ef34a72f887ea78622c4716ed5e90,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/123573_5f5c9584_7.stp
F322,Fusion360Gallery,109754_990269a4_53,train,completed,0,True,1.1.1,7.8.1,True,True,1,1,503,0,True,True,1,0,True,59.156480546828455,20.494909664931107,,0.9246034580010019,746953e77e3eea6d26cdc5fd1fbbb9567b7bba5e09b9f1853ebe7378239a6f71,746953e77e3eea6d26cdc5fd1fbbb9567b7bba5e09b9f1853ebe7378239a6f71,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/109754_990269a4_53.stp
