corpus_id,source_group,categorical_match,topology_match,auxiliary_shell_match,occt_solids,freecad_solids,occt_shells,freecad_shells,occt_faces,freecad_faces,occt_volume,freecad_volume,volume_relative_difference,volume_within_tolerance,occt_bbox_diagonal,freecad_bbox_diagonal,bbox_relative_difference,bbox_within_tolerance,comparison_pass
F316,Fusion360Gallery,True,True,True,1,1,1,1,11,11,443.9984155392044,443.9984155392044,0.0,True,23.883346008632202,23.88334568655389,1.348547689138291e-08,True,True
F317,Fusion360Gallery,True,True,True,1,1,1,1,19,19,196.58076121569846,196.58076121569846,0.0,True,21.37747499622555,21.37747470948138,1.3413378875139468e-08,True,True
F318,Fusion360Gallery,True,True,True,1,1,1,1,19,19,51.73636510315714,51.73636510315714,0.0,True,21.73061566725188,21.730469795728617,6.712719303306046e-06,False,True
F319,Fusion360Gallery,True,True,True,1,1,1,1,13,13,4.121057674221069,4.121057674221069,0.0,True,20.021530066958128,20.02152985425934,1.0623503092533754e-08,True,True
F320,Fusion360Gallery,True,True,True,1,1,1,1,7,7,3007.664641151626,3007.664641151626,0.0,True,33.12898881534864,33.128988469835605,1.042932637557163e-08,True,True
F321,Fusion360Gallery,True,True,True,1,1,1,1,8,8,141.44573927811788,141.44573927811788,0.0,True,20.433678388307996,20.433678134781097,1.2407305929562212e-08,True,True
F322,Fusion360Gallery,True,True,True,1,1,1,1,503,503,59.156480546828455,59.156480546828455,0.0,True,20.494909917765508,20.494909664931107,1.233644849094322e-08,True,True
F323,Fusion360Gallery,True,True,True,1,1,1,1,6,6,5730.017380090669,5730.017380090669,0.0,True,31.5012593197602,31.5012589760473,1.091108448100281e-08,True,True
F324,Fusion360Gallery,True,True,True,1,1,1,1,10,10,3029.941328534086,3029.941328534086,0.0,True,28.148657818685308,28.148657488804062,1.1719253116793638e-08,True,True
F325,Fusion360Gallery,True,True,True,1,1,1,1,9,9,258.9318517185195,258.9318517185195,0.0,True,28.28562600705529,28.285625712893722,1.0399683787916568e-08,True,True
F326,Fusion360Gallery,True,True,True,1,1,1,1,2,2,1288.8585245496588,1288.8585245496588,0.0,True,30.846058271096897,30.846057931943726,1.0995024659037698e-08,True,True
F327,Fusion360Gallery,True,True,True,1,1,1,1,39,39,768.931006944279,768.931006944279,0.0,True,27.491067560567142,27.491067262004062,1.0860366894772186e-08,True,True
F328,Fusion360Gallery,True,True,True,1,1,1,1,20,20,3164.818145372241,3164.818145372241,0.0,True,31.819805499091284,31.81980515339464,1.086419728912044e-08,True,True
F329,Fusion360Gallery,True,True,True,1,1,1,1,3,3,3534.16989713614,3534.16989713614,0.0,True,31.01587047335684,31.015870134019522,1.0940764000946997e-08,True,True
F330,Fusion360Gallery,True,True,True,1,1,1,1,7,7,159.36055070430535,159.36055070430535,0.0,True,22.61366270743288,22.613662430748718,1.2235265263468283e-08,True,True
F331,Fusion360Gallery,True,True,True,1,1,1,1,6,6,31.60493827160498,31.60493827160498,0.0,True,20.098522989280017,20.098522763724468,1.1222493785708287e-08,True,True
F332,Fusion360Gallery,True,True,True,1,1,1,1,36,36,1460.5797842684522,1460.5797842684522,0.0,True,26.629074191812805,26.629073857629756,1.25495556783535e-08,True,True
F333,Fusion360Gallery,True,True,True,1,1,1,1,6,6,332.9464588497041,332.9464588497041,0.0,True,20.971232862008883,20.971232589739646,1.2982986659933453e-08,True,True
F334,Fusion360Gallery,True,True,True,1,1,1,1,16,16,6.322398130639652,6.322398130639652,0.0,True,20.03848720327069,20.038486986656288,1.0809917967454844e-08,True,True
F335,Fusion360Gallery,True,True,True,1,1,1,1,4,4,2111.777012758329,2111.777012758329,0.0,True,26.246693248935035,26.246692913372694,1.2784937797624442e-08,True,True
F336,Fusion360Gallery,True,True,True,1,1,1,1,1,1,1639.4105200646907,1639.4105200646907,0.0,True,28.574565794923878,28.574565452927843,1.1968547046401164e-08,True,True
F337,Fusion360Gallery,True,True,True,1,1,1,1,18,18,88.10673571895039,88.10673571895039,0.0,True,20.923842736053537,20.923842461766895,1.3108808207920319e-08,True,True
F338,Fusion360Gallery,True,True,True,1,1,1,1,6,6,320.00002042515234,320.00002042515234,0.0,True,20.784610009391937,20.78460973996181,1.2962962878024787e-08,True,True
F339,Fusion360Gallery,True,True,True,1,1,1,1,87,87,1150.534806494941,1150.534806494941,0.0,True,26.730576513551764,26.73057619187028,1.2034214191581167e-08,True,True
F340,Fusion360Gallery,True,True,True,1,1,1,1,6,6,2160.8968291112988,2160.8968291112988,0.0,True,25.02098316230375,25.020982834362133,1.3106663908687673e-08,True,True
F341,Fusion360Gallery,True,True,True,1,1,1,1,3,3,251.32741228718345,251.32741228718345,0.0,True,20.784609960256653,20.784609690826528,1.2962962737739508e-08,True,True
F342,Fusion360Gallery,True,True,True,1,1,1,1,6,6,136.32872604999528,136.32872604999528,0.0,True,20.440623569864186,20.440623315765343,1.2431071020473377e-08,True,True
F343,Fusion360Gallery,True,True,True,1,1,1,1,9,9,185.9848010375117,185.9848010375117,0.0,True,20.716852700228724,20.71685243338881,1.2880330779881647e-08,True,True
F344,Fusion360Gallery,True,True,True,1,1,1,1,10,10,17.718518518519375,17.718518518519375,0.0,True,28.48001278869875,28.48001248439177,1.0684931284008209e-08,True,True
F345,Fusion360Gallery,True,True,True,1,1,1,1,21,21,901.1353949324154,901.1353949324154,0.0,True,32.78303191052166,32.78303156454522,1.05535216984705e-08,True,True
F346,Fusion360Gallery,True,True,True,1,1,1,1,37,37,828.3164389469141,828.3164389469141,0.0,True,29.915507032120036,29.915506699559465,1.111666169402588e-08,True,True
F347,Fusion360Gallery,True,True,True,1,1,1,1,6,6,97.65624999999982,97.65624999999982,0.0,True,20.46762373305162,20.46762348469189,1.2134272764933601e-08,True,True
F348,Fusion360Gallery,True,True,True,1,1,1,1,10,10,71.42967152668567,71.42967152668567,0.0,True,22.35416749512521,22.35416720039187,1.3184715557865574e-08,True,True
F349,Fusion360Gallery,True,True,True,1,1,1,1,31,31,937.0042456311331,937.0042456311331,0.0,True,28.367730899043885,28.36773057630073,1.1377122689742498e-08,True,True
F350,Fusion360Gallery,True,True,True,1,1,1,1,10,10,143.15252741791866,143.15252741791866,0.0,True,22.893777029023376,22.89377674379824,1.2458631610513374e-08,True,True
F351,Fusion360Gallery,True,True,True,1,1,1,1,13,13,2842.4537185219847,2842.4537185219847,0.0,True,27.92883619103238,27.92883586322128,1.1737370604654363e-08,True,True
F352,Fusion360Gallery,True,True,True,1,1,1,1,11,11,1221.6934403665198,1221.6934403665198,0.0,True,30.92329253168233,30.923292192132454,1.0980392016527412e-08,True,True
F353,Fusion360Gallery,True,True,True,1,1,1,1,7,7,2066.5937219695497,2066.5937219695497,0.0,True,28.502856611680944,28.502856271254004,1.1943607779699759e-08,True,True
F354,Fusion360Gallery,True,True,True,1,1,1,1,41,41,161.60172859116753,161.60172859116753,0.0,True,22.123897768799505,22.123897491156146,1.2549477577216566e-08,True,True
F355,Fusion360Gallery,True,True,True,1,1,1,1,10,10,91.58721570285633,91.58721570285633,0.0,True,20.85775592301007,20.857755650956896,1.3043261972137811e-08,True,True
F356,Fusion360Gallery,True,True,True,1,1,1,1,34,34,154.10580752011225,154.10580752011225,0.0,True,21.90822018817624,21.89842258708597,0.00044721118402660356,False,True
F357,Fusion360Gallery,True,True,True,1,1,1,1,6,6,16.473774598552108,16.473774598552108,0.0,True,20.21063889396791,20.2106386644453,1.1356524161507105e-08,True,True
F358,Fusion360Gallery,True,True,True,1,1,1,1,3,3,36.40332978277721,36.40332978277721,0.0,True,20.6939481669398,20.6939479075919,1.2532548042949054e-08,True,True
F359,Fusion360Gallery,True,True,True,1,1,1,1,33,33,234.73267404653205,234.73267404653205,0.0,True,28.605655228753594,28.605654892577036,1.1752101320610038e-08,True,True
F360,Fusion360Gallery,True,True,True,1,1,1,1,26,26,1066.204651401323,1066.204651401323,0.0,True,23.81312603291379,23.81312571141697,1.3500823866323593e-08,True,True
F361,Fusion360Gallery,True,True,True,1,1,1,1,22,22,518.2728760619106,518.2728760619106,0.0,True,27.462436229349805,27.46243593172344,1.0837580539364827e-08,True,True
F362,Fusion360Gallery,True,True,True,1,1,1,1,4,4,73.26073403432986,73.26073403432986,0.0,True,28.3060874079354,28.306087117459995,1.0261941232655415e-08,True,True
F363,Fusion360Gallery,True,True,True,1,1,1,1,26,26,21.36176770606751,21.36176770606751,0.0,True,21.563287188849266,21.56328690785909,1.303095268670499e-08,True,True
F364,Fusion360Gallery,True,True,True,1,1,1,1,31,31,654.2806695565922,654.2806695565922,0.0,True,28.60773882643858,28.607738492161413,1.1684851073060305e-08,True,True
F365,Fusion360Gallery,True,True,True,1,1,1,1,38,38,276.33410985670844,276.33410985670844,0.0,True,24.662920775304478,24.662920488805003,1.1616607676805705e-08,True,True
F366,Fusion360Gallery,True,True,True,1,1,1,1,143,143,257.9881106239811,257.9881106239811,0.0,True,25.579674552189097,25.57967424781868,1.1898916706284754e-08,True,True
F367,Fusion360Gallery,True,True,True,1,1,1,1,8,8,430.56135323873775,430.56135323873775,0.0,True,22.767151983068032,22.76715167222884,1.3652967708146984e-08,True,True
F368,Fusion360Gallery,True,True,True,1,1,1,1,8,8,1278.539816339745,1278.539816339745,0.0,True,29.137604891274094,29.13760456866693,1.1071849086348079e-08,True,True
F369,Fusion360Gallery,True,True,True,1,1,1,1,32,32,606.0060068233107,606.0060068233107,0.0,True,28.35489405376081,28.35489375751565,1.044776106800446e-08,True,True
F370,Fusion360Gallery,True,True,True,1,1,1,1,30,30,28.151776706552948,28.151776706552948,0.0,True,27.487371123475842,27.48737083745107,1.0405679414825907e-08,True,True
F371,Fusion360Gallery,True,True,True,1,1,1,1,36,36,2596.537207966469,2596.537207966469,0.0,True,32.575465848118576,32.575465502068305,1.0623033687943418e-08,True,True
F372,Fusion360Gallery,True,True,True,1,1,1,1,5,5,1579.4777072163506,1579.4777072163506,0.0,True,32.829526351204734,32.829526005987034,1.051546391704631e-08,True,True
F373,Fusion360Gallery,True,True,True,1,1,1,1,6,6,4567.474048442907,4567.474048442907,0.0,True,30.252684739794553,30.252684401467747,1.1183364699047171e-08,True,True
F374,Fusion360Gallery,True,True,True,1,1,1,1,7,7,191.64801715887506,191.64801715887506,0.0,True,30.63483125503719,30.634830965126675,9.463427903772598e-09,True,True
F375,Fusion360Gallery,True,True,True,1,1,1,1,65,65,358.4229613199933,358.4229613199933,0.0,True,24.368153917850012,24.36815362251723,1.2119620683016598e-08,True,True
F376,Fusion360Gallery,True,True,True,1,1,1,1,7,7,282.983543283319,282.983543283319,0.0,True,26.542836846169333,26.542836509514856,1.2683439931132916e-08,True,True
F377,Fusion360Gallery,True,True,True,1,1,1,1,11,11,164.73402631427933,164.73402631427933,0.0,True,31.83517112063109,31.835170828343024,9.181294060571401e-09,True,True
F378,Fusion360Gallery,True,True,True,1,1,1,1,3,3,6181.83696331584,6181.83696331584,0.0,True,34.45576909417289,34.45576874777285,1.0053469850576476e-08,True,True
F379,Fusion360Gallery,True,True,True,1,1,1,1,9,9,335.797680442209,335.797680442209,0.0,True,27.809173812721237,27.809173514700323,1.0716640365516108e-08,True,True
F380,Fusion360Gallery,True,True,True,1,1,1,1,39,39,407.7861765020789,407.7861765020789,0.0,True,32.15528819579242,32.15528784997763,1.0754523113937017e-08,True,True
F381,Fusion360Gallery,True,True,True,1,1,1,1,21,21,43.58215362473226,43.58215362473226,0.0,True,20.457442525344604,20.457442275231877,1.2226001694198864e-08,True,True
F382,Fusion360Gallery,True,True,True,1,1,1,1,21,21,1355.7332610572387,1355.7332610572387,0.0,True,29.482290745728495,29.482290414944178,1.1219763081623919e-08,True,True
F383,Fusion360Gallery,True,True,True,1,1,1,1,6,6,37.405931485283844,37.405931485283844,0.0,True,20.4868023215208,20.486802066056363,1.246970763784073e-08,True,True
F384,Fusion360Gallery,True,True,True,1,1,1,1,10,10,22.4492354451722,22.4492354451722,0.0,True,20.09388917722035,20.093888950844494,1.1265905506402606e-08,True,True
F385,Fusion360Gallery,True,True,True,1,1,1,1,26,26,50.350365272246165,50.350365272246165,0.0,True,20.16973316505565,20.16973293021616,1.1643162958807672e-08,True,True
F386,Fusion360Gallery,True,True,True,1,1,1,1,5,5,259.1957305299154,259.1957305299154,0.0,True,25.289515483820704,25.289515161123084,1.2760134528605356e-08,True,True
F387,Fusion360Gallery,True,True,True,1,1,1,1,6,6,132.8719723183391,132.8719723183391,0.0,True,24.48528998398835,24.485289701465774,1.1538461435783723e-08,True,True
F388,Fusion360Gallery,True,True,True,1,1,1,1,11,11,447.895461937477,447.895461937477,0.0,True,25.119008672351434,25.119008341983797,1.3152096946025006e-08,True,True
F389,Fusion360Gallery,True,True,True,1,1,1,1,5,5,3170.684863062105,3170.684863062105,0.0,True,32.41968691344455,32.41968658054587,1.0268411295217482e-08,True,True
F390,Fusion360Gallery,True,True,True,1,1,1,1,80,80,143.43147415240793,143.43147415240793,0.0,True,24.55955282956036,24.5595520649937,3.113113117145326e-08,True,True
F391,Fusion360Gallery,True,True,True,1,1,1,1,45,45,309.5790372759918,309.5790372759918,0.0,True,28.62998950237212,28.616286790980034,0.00047861391604596263,False,True
F392,Fusion360Gallery,True,True,True,1,1,1,1,67,67,51.0166703652918,51.0166703652918,0.0,True,21.50806194256319,21.508061675987108,1.2394240103348259e-08,True,True
F393,Fusion360Gallery,True,True,True,1,1,1,1,45,45,69.59368002516085,69.59368002516085,0.0,True,21.917371593911593,21.91440166221934,0.00013550583287447995,False,True
F394,Fusion360Gallery,True,True,True,1,1,1,1,5,5,100.7209588614098,100.7209588614098,0.0,True,20.78751945540971,20.787519185871968,1.2966325482662173e-08,True,True
F395,Fusion360Gallery,True,True,True,1,1,1,1,14,14,399.9815858941181,399.9815858941181,0.0,True,24.209584236886414,24.209583912281985,1.3408095962887123e-08,True,True
F396,Fusion360Gallery,True,True,True,1,1,1,1,8,8,9.449587601973708,9.449587601973708,0.0,True,23.106015739649123,23.083398464756964,0.0009788478960199392,False,True
F397,Fusion360Gallery,True,True,True,1,1,1,1,16,16,1385.1344585735412,1385.1344585735412,0.0,True,24.747193365958978,24.747193042719065,1.3061679693455369e-08,True,True
F398,Fusion360Gallery,True,True,True,1,1,1,1,32,32,111.90668208181287,111.90668208181287,0.0,True,21.18471310393566,21.184712835483,1.2671998808589388e-08,True,True
F399,Fusion360Gallery,True,True,True,1,1,1,1,26,26,85.76348081822447,85.76348081822447,0.0,True,23.861265964738756,23.861265683110776,1.1802725807583124e-08,True,True
F400,Fusion360Gallery,True,True,True,1,1,1,1,8,8,12.950475592915565,12.950475592915565,0.0,True,25.36437709865305,25.364376812392084,1.1285945080273306e-08,True,True
F401,Fusion360Gallery,True,True,True,1,1,1,1,6,6,36.52794292508916,36.52794292508916,0.0,True,20.098686596898144,20.098686370429405,1.1267837715727168e-08,True,True
F402,Fusion360Gallery,True,True,True,1,1,1,1,4,4,3685.9205334291855,3685.9205334291855,0.0,True,34.00588894199212,34.00588859570756,1.018307620047736e-08,True,True
F403,Fusion360Gallery,True,True,True,1,1,1,1,18,18,40.412206462028124,40.412206462028124,0.0,True,21.169215058760805,21.16921479749773,1.2341651518440852e-08,True,True
F404,Fusion360Gallery,True,True,True,1,1,1,1,25,25,386.70018985313595,386.70018985313595,0.0,True,26.38998764395656,26.389987314111494,1.249887152238272e-08,True,True
F405,Fusion360Gallery,True,True,True,1,1,1,1,32,32,2669.950559655851,2669.950559655851,0.0,True,31.68669054764792,31.68669020267027,1.0887146749617645e-08,True,True
F406,Fusion360Gallery,True,True,True,1,1,1,1,4,4,870.078273366715,870.078273366715,0.0,True,29.761519428333678,29.761519084474678,1.155381198760746e-08,True,True
F407,Fusion360Gallery,True,True,True,1,1,1,1,25,25,1356.493758694491,1356.493758694491,0.0,True,25.964435021699348,25.964434699384796,1.2413694026761155e-08,True,True
F408,Fusion360Gallery,True,True,True,1,1,1,1,26,26,57.1607080265152,57.1607080265152,0.0,True,20.592257726779774,20.592218951913587,1.8829827550560844e-06,False,True
F409,Fusion360Gallery,True,True,True,1,1,1,1,7,7,107.71480646588422,107.71480646588422,0.0,True,22.699249371823047,22.699249121517013,1.1027062154245737e-08,True,True
F410,Fusion360Gallery,True,True,True,1,1,1,1,12,12,508.03283540912815,508.03283540912815,0.0,True,23.178469590655574,23.178469291374245,1.2912040091254082e-08,True,True
F411,Fusion360Gallery,True,True,True,1,1,1,1,11,11,71.93855368425591,71.93855368425591,0.0,True,20.742056510772173,20.74131512411725,3.5743160497987133e-05,False,True
F412,Fusion360Gallery,True,True,True,1,1,1,1,58,58,497.14236565037487,497.14236565037487,0.0,True,22.85271132371279,22.852282311982407,1.8772902886901565e-05,False,True
F413,Fusion360Gallery,True,True,True,1,1,1,1,9,9,677.640956252365,677.640956252365,0.0,True,30.93560094323131,30.935600634589285,9.976920321708505e-09,True,True
F414,Fusion360Gallery,True,True,True,1,1,1,1,23,23,76.19383559706219,76.19383559706219,0.0,True,20.420436446171472,20.420436193190003,1.2388641610542729e-08,True,True
F415,Fusion360Gallery,True,True,True,1,1,1,1,6,6,4.006738444098831,4.006738444098831,0.0,True,21.488131772906552,21.48813151296239,1.2097103877735753e-08,True,True
F416,Fusion360Gallery,True,True,True,1,1,1,1,8,8,833.6618681710193,833.6618681710193,0.0,True,27.16789532137265,27.167895017236585,1.119468630409516e-08,True,True
F417,Fusion360Gallery,True,True,True,1,1,1,1,12,12,236.41207882312722,236.41207882312722,0.0,True,22.246823596285196,22.246823303684362,1.3152476935062774e-08,True,True
F418,Fusion360Gallery,True,True,True,1,1,1,1,6,6,111.11111036407695,111.11111036407695,0.0,True,20.344259605325753,20.344259359556176,1.20805368149024e-08,True,True
F419,Fusion360Gallery,True,True,True,1,1,1,1,11,11,1678.8239042581934,1678.8239042581934,0.0,True,31.33173004006488,31.3317297211521,1.0178588237669942e-08,True,True
F420,Fusion360Gallery,True,True,True,1,1,1,1,4,4,164.29920735093197,164.29920735093197,0.0,True,22.802643025098515,22.80264271421763,1.3633546126072098e-08,True,True
F421,Fusion360Gallery,True,True,True,1,1,1,1,6,6,37.799115988416574,37.799115988416574,0.0,True,25.18669837195913,25.186698090603482,1.1170803164996457e-08,True,True
F422,Fusion360Gallery,True,True,True,1,1,1,1,12,12,200.5190626570039,200.5190626570039,0.0,True,23.705128249294823,23.70512794814051,1.2704184047747277e-08,True,True
F423,Fusion360Gallery,True,True,True,1,1,1,1,6,6,692.0356860406578,692.0356860406578,0.0,True,26.197912673620547,26.197912367556462,1.1682766032237407e-08,True,True
F424,Fusion360Gallery,True,True,True,1,1,1,1,10,10,1705.991437196371,1705.991437196371,0.0,True,30.584851149114304,30.584850811446657,1.1040356060139802e-08,True,True
F425,Fusion360Gallery,True,True,True,1,1,1,1,5,5,315.75705587819175,315.75705587819175,0.0,True,21.160917553977576,21.160917272553746,1.329922624100028e-08,True,True
F426,Fusion360Gallery,True,True,True,1,1,1,1,3,3,44.879895051282574,44.879895051282574,0.0,True,28.284632297776263,28.28463201392702,1.0035458116927319e-08,True,True
F427,Fusion360Gallery,True,True,True,1,1,1,1,4,4,64.43470646648336,64.43470646648336,0.0,True,21.21320371843914,21.213203435596427,1.3333333171202527e-08,True,True
F428,Fusion360Gallery,True,True,True,1,1,1,1,6,6,549.9595935495462,549.9595935495462,0.0,True,27.279924578442703,27.279924270738825,1.1279498867102893e-08,True,True
F429,Fusion360Gallery,True,True,True,1,1,1,1,14,14,362.15482118605473,362.15482118605473,0.0,True,21.42078828376896,21.420787997707606,1.3354380351013446e-08,True,True
F430,Fusion360Gallery,True,True,True,1,1,1,1,10,10,4651.656320184527,4651.656320184527,0.0,True,30.84705120343715,30.847050860052796,1.1131837256522943e-08,True,True
F431,Fusion360Gallery,True,True,True,1,1,1,1,25,25,218.2271255415032,218.2271255415032,0.0,True,27.828142023331743,27.8281416984223,1.1675570833206931e-08,True,True
F432,Fusion360Gallery,True,True,True,1,1,3,3,273,273,2174.9124635026656,2174.9131451041762,3.1339251970230605e-07,True,31.587322164808224,31.571045784803424,0.0005152820463817019,False,True
F433,Fusion360Gallery,True,True,True,1,1,1,1,10,10,573.6590398238917,573.6590398238917,0.0,True,23.521409713707207,23.521409406821224,1.3047091438289314e-08,True,True
F434,Fusion360Gallery,True,True,True,1,1,1,1,29,29,6.617900743621112,6.617900743621112,0.0,True,20.39402856373524,20.388779001818463,0.0002574068139784782,False,True
F435,Fusion360Gallery,True,True,True,1,1,1,1,19,19,779.0669103093843,779.0669103093843,0.0,True,23.443688519486873,23.443688211330656,1.314452786437865e-08,True,True
F436,Fusion360Gallery,True,True,True,1,1,1,1,36,36,245.47848251586294,245.47848251586294,0.0,True,20.952581090216768,20.95258081511662,1.3129654418169134e-08,True,True
F437,Fusion360Gallery,True,True,True,1,1,1,1,19,19,288.3290682112374,288.3290682112374,0.0,True,22.978250899491893,22.978250586152114,1.363636337608255e-08,True,True
F438,Fusion360Gallery,True,True,True,1,1,1,1,7,7,144.53325623210395,144.53325623210395,0.0,True,21.58224745621246,21.58224716471549,1.35063306614763e-08,True,True
F439,Fusion360Gallery,True,True,True,1,1,1,1,22,22,549.977173594319,549.977173594319,0.0,True,22.659312829631688,22.659312532476452,1.3114044444476636e-08,True,True
F440,Fusion360Gallery,True,True,True,1,1,1,1,6,6,1183.0836843668199,1183.0836843668199,0.0,True,27.363366607011443,27.363366267796092,1.2396696495405348e-08,True,True
F441,Fusion360Gallery,True,True,True,1,1,1,1,26,26,1011.4773243112098,1011.4773243112098,0.0,True,24.207500739375657,24.20750042235542,1.3095950756335396e-08,True,True
F442,Fusion360Gallery,True,True,True,1,1,1,1,14,14,44.33340319665509,44.33340319665509,0.0,True,22.85504219410058,22.855041920251878,1.198198190191166e-08,True,True
F443,Fusion360Gallery,True,True,True,1,1,1,1,9,9,52.260690958302646,52.260690958302646,0.0,True,20.4924652576077,20.492465006236934,1.2266497202584164e-08,True,True
F444,Fusion360Gallery,True,True,True,1,1,1,1,6,6,34.50622056898924,34.50622056898924,0.0,True,20.202656049168837,20.20265581746096,1.1469178875951678e-08,True,True
F445,Fusion360Gallery,True,True,True,1,1,1,1,6,6,0.01632653061224493,0.01632653061224493,0.0,True,20.000041016855903,20.000040816284884,1.0028530400494284e-08,True,True
F446,Fusion360Gallery,True,True,True,1,1,1,1,26,26,1766.9288650131134,1766.9288650131134,0.0,True,24.944382899206435,24.944382578492945,1.2857142661706246e-08,True,True
F447,Fusion360Gallery,True,True,True,1,1,1,1,76,76,2433.283083088232,2433.283083088232,0.0,True,27.37312595676217,27.373125621113214,1.2261988501811402e-08,True,True
F448,Fusion360Gallery,True,True,True,1,1,1,1,37,37,1321.1582938374913,1321.1582938374913,0.0,True,31.645059573356605,31.6138287168805,0.000986910971164608,False,True
F449,Fusion360Gallery,True,True,True,1,1,1,1,4,4,1452.1139809356514,1452.1139809356514,0.0,True,33.11931358876766,33.1193132425447,1.0453808484996314e-08,True,True
F450,Fusion360Gallery,True,True,True,1,1,1,1,7,7,191.62878042731455,191.62878042731455,0.0,True,27.397568856274564,27.397568521642643,1.2213927525871904e-08,True,True
F451,Fusion360Gallery,True,True,True,1,1,1,1,8,8,2187.890801432353,2187.890801432353,0.0,True,27.67266499546273,27.672664660236766,1.2113974660532045e-08,True,True
F452,Fusion360Gallery,True,True,True,1,1,1,1,9,9,1485.7345289866541,1485.7345289866541,0.0,True,28.284271624805314,28.284271285394063,1.199999970326015e-08,True,True
F453,Fusion360Gallery,True,True,True,1,1,1,1,4,4,470.3306020823327,470.3306020823327,0.0,True,28.326339568330088,28.326339275011495,1.0354976922388315e-08,True,True
F454,Fusion360Gallery,True,True,True,1,1,1,1,10,10,294.75952543538943,294.75952543538943,0.0,True,24.07396040169175,24.073960113690386,1.196319003590473e-08,True,True
F455,Fusion360Gallery,True,True,True,1,1,1,1,54,54,92.12511262936417,92.12511262936417,0.0,True,21.135996731790105,21.135996470330294,1.2370356296165517e-08,True,True
F456,Fusion360Gallery,True,True,True,1,1,1,1,21,21,1615.0229208091368,1615.0229208091368,0.0,True,30.960836701227166,30.960836361490916,1.0973096530874775e-08,True,True
F457,Fusion360Gallery,True,True,True,1,1,1,1,6,6,30.839101087515804,30.839101087515804,0.0,True,21.174645750203414,21.174645469193344,1.3271063593667364e-08,True,True
F458,Fusion360Gallery,True,True,True,1,1,1,1,95,95,834.5163214567641,834.5163214567641,0.0,True,30.86001536848728,30.860015029034958,1.0999745671590044e-08,True,True
F459,Fusion360Gallery,True,True,True,1,1,1,1,4,4,822.7290578455833,822.7290578455833,0.0,True,31.360572817165547,31.360572475485935,1.0895196799983434e-08,True,True
F460,Fusion360Gallery,True,True,True,1,1,1,1,3,3,358.09485033503,358.09485033503,0.0,True,30.638183986674587,30.638183696215542,9.480295744241189e-09,True,True
F461,Fusion360Gallery,True,True,True,1,1,1,1,19,19,914.6997783089325,914.6997783089325,0.0,True,30.2590733499221,30.259073014418714,1.1087695349105642e-08,True,True
F462,Fusion360Gallery,True,True,True,1,1,1,1,6,6,89.83321029852476,89.83321029852476,0.0,True,20.2845266976356,20.284526453233497,1.2048696316904964e-08,True,True
F463,Fusion360Gallery,True,True,True,1,1,1,1,4,4,2624.505143414027,2624.505143414027,0.0,True,31.812850303431702,31.812849976869725,1.0265096473429747e-08,True,True
F464,Fusion360Gallery,True,True,True,1,1,1,1,7,7,221.46129343641243,221.46129343641243,0.0,True,21.23072057784652,21.230720294539374,1.3344207692627113e-08,True,True
F465,Fusion360Gallery,True,True,True,1,1,1,1,8,8,528.1814638439174,528.1814638439174,0.0,True,28.58242528107258,28.582424972367864,1.080050813969209e-08,True,True
F466,Fusion360Gallery,True,True,True,1,1,1,1,20,20,146.92018759859945,146.92018759859945,0.0,True,20.7782145765122,20.77821431989591,1.2350257126996294e-08,True,True
F467,Fusion360Gallery,True,True,True,1,1,1,1,6,6,135.0262042099322,135.0262042099322,0.0,True,22.61815183274518,22.61815155232264,1.2398119102451051e-08,True,True
F468,Fusion360Gallery,True,True,True,1,1,1,1,3,3,4328.486358116027,4328.486358116027,0.0,True,30.840233807155244,30.840233462151375,1.1186811072387863e-08,True,True
F469,Fusion360Gallery,True,True,True,1,1,1,1,23,23,93.093610947391,93.093610947391,0.0,True,20.76447557876052,20.764475310083018,1.2939286732168104e-08,True,True
F470,Fusion360Gallery,True,True,True,1,1,1,1,31,31,20.465390096456872,20.465390096456872,0.0,True,26.564506419465243,26.560097484679943,0.00016597089046867873,False,True
F471,Fusion360Gallery,True,True,True,1,1,1,1,36,36,548.4270514609672,548.4270514609672,0.0,True,21.480309010943234,21.48030872208067,1.344778430175957e-08,True,True
F472,Fusion360Gallery,True,True,True,1,1,1,1,4,4,4712.388978624541,4712.388978624541,0.0,True,32.01562152831597,32.015621184733696,1.0731707071897578e-08,True,True
F473,Fusion360Gallery,True,True,True,1,1,1,1,62,62,564.6410164091553,564.6410164091553,0.0,True,28.893833083278622,28.893832753294802,1.142056226577592e-08,True,True
F474,Fusion360Gallery,True,True,True,1,1,1,1,24,24,2040.9486921861662,2040.9486921861662,0.0,True,30.3190838002926,30.319083458733235,1.1265490941386787e-08,True,True
F475,Fusion360Gallery,True,True,True,1,1,1,1,32,32,53.925233766180405,53.925233766180405,0.0,True,21.18080228587901,21.180802028792453,1.2137715785934139e-08,True,True
F476,Fusion360Gallery,True,True,True,1,1,1,1,83,83,985.8440332119209,985.8440332119209,0.0,True,24.62213376660958,24.62213344212537,1.317855761272945e-08,True,True
F477,Fusion360Gallery,True,True,True,1,1,1,1,4,4,5282.5400518032675,5282.5400518032675,0.0,True,35.08754587312817,35.087545528626755,9.818338879681696e-09,True,True
F478,Fusion360Gallery,True,True,True,1,1,1,1,8,8,110.73895817942855,110.73895817942855,0.0,True,20.75919095891298,20.75919069432473,1.2745595542541269e-08,True,True
